main_id,no,creation_date,subject,product_name_1,color_1,inscription_num_1,unit_1,ship_date_1,product_name_2,color_2,inscription_num_2,unit_2,ship_date_2,product_name_3,color_3,inscription_num_3,unit_3,ship_date_3,product_name_4,color_4,inscription_num_4,unit_4,ship_date_4,product_name_5,color_5,inscription_num_5,unit_5,ship_date_5,product_name_6,color_6,inscription_num_6,unit_6,ship_date_6,last,last_order_date,last_no,inscription_date,inscription_direction,proofreading,inscription_method,inscription_work,inscription_font,font_size,print_1_text_1,print_2_text_1,print_dic_1,print_1_text_2,print_2_text_2,print_dic_2,print_1_text_3,print_2_text_3,print_dic_3,pen_content,manuscript,img_name_1,img_url_1,img_name_2,img_url_2,img_name_3,img_url_3,office_name,contact_name,store_code,company_name_1,company_name_2,contact_name_2,creation_date_2,shipment_desired,delivery_day,destination_name,zip_code,municipality,address,building_flat,phone_number,chk,packaging_printing,proofreading_2,packaging_name_1,sheet_num_1,packaging_name_2,sheet_num_2,packaging_name_3,sheet_num_3,font_heaven,print_color_heaven,free_text,font_ground_1,print_color_ground_1,font_ground_2,print_color_ground_2,font_ground_3,print_color_ground_3,img_name,packaging_heaven_1,packaging_heaven_2,packaging_heaven_3,packaging_ground_1,packaging_ground_2,packaging_ground_3,work,packing_name_1,sheet_num_2_1,packing_name_2,sheet_num_2_2,packing_name_3,sheet_num_2_3,bagging,packing_number,stop_date,box_packing,box_packing_text,packaging,expands_over,expands_over_date,first_out,free_text2
385,作33,1/25/2013,包装作業,411-05E　PBｱｳﾄﾄﾞｱﾂｰﾙ,,1,,0000-00-00,434-09E　ﾌｫﾄﾌﾚｰﾑｶﾚﾝﾀﾞｰ,,1,,0000-00-00,434-10E　ﾃﾞｼﾞﾀﾙｱﾗｰﾑｸﾛｯｸ,,1,,0000-00-00,438-06E　ﾊｲﾃｸﾀﾝﾌﾞﾗｰ,,1,,0000-00-00,432-03E　ｽﾅｯｸ15P,,1,,0000-00-00,, ,0,,0000-00-00,無 ,0000-00-00,,無,,不　　要,,,,,,,,,,,,,,, ,,,,,, ,第１Ｇ,中原,440,㈱玉置　,,森室長,1/25/2013,1/30/2013,0000-00-00,営業所入り,,,,,,営業所入り,,,,0,,0,,0,,,,,,,,, ,,,,,,,,有,ＧＩＦＴ１１,5,,0,,0,,0, ,,,,,,無,＊商品作業所に渡しております。＊伝票発伝済です。 
386,Ｄ86,1/25/2013,第66回柳西中学校卒業記念品,印鑑ｹｰｽ　ティアラ　TSKTT650,ﾋﾟﾝｸ,48,個,0000-00-00,印鑑ｹｰｽ　ティアラ　TSKTT650,ｸﾞﾘｰﾝ,69,個,0000-00-00,ﾀﾆｴﾊﾞ別製無版,,0,,0000-00-00,,,0,,0000-00-00,　　　　　　入荷済み,,0,,0000-00-00,, ,0,,0000-00-00,有 ,0000-00-00,,１面,横,本体校正,パッド,その他,丸ゴシック,一　任,黒,,,,,,,,,,　　　　　　　　第66回　卒業記念　　　　　　北九州市立柳西中学校　父母教師会※第66回　卒業記念の文字は大きくしてください※商品の中心にセンター合わせでお願いします。 ,最終画像,6181D86 .JPG,,,, ,第3G,綾部承光,4045,友沢商事,,田中様,1/25/2013,2/20/2013,2/21/2013,有限会社　友沢商事,803-0815,北九州市小倉北区原町１丁目,Mar-41,,093-592-2171,,有,有,豆のし,117,,0,,0,楷書体,黒,,楷書体,黒,,,, ,384aaa2423-12-15柳西のし印字校正.jpg,御　祝,,,柳西中学校,父母教師会,,有,,0,,0,,0,無,0, ,有,規格戻し,無,有,のし掛のみ,無, 
387,Ｄ83,1/25/2013,平成24年度さがっ子☆キラリ☆人権カルタ,Ｋ９８００ＥＷ　Ｂ(500ﾀﾞｰｽ),Ｂ,6000,Ｐ,1/28/2013,,,0,,0000-00-00,,,0,,0000-00-00,,,0,,0000-00-00,,,0,,0000-00-00,, ,0,,0000-00-00,無 ,0000-00-00,,１面,横, データ,パッド,,角ゴシック,,黄緑,,,,,,,,,平成24年度さがっ子☆キラリ☆人権カルタ 参加賞,平成24年度さがっ子☆キラリ☆人権カルタ 参加賞 ,最終画像,6201D83 .JPG,, ,,,エリア第２Ｇ,別府,1211,木村文機㈱営業部,,陣内　様,1/25/2013,2/9/2013,2/12/2013,木村文機㈱営業部（陣内様）,,,,,,得直先直送,無,,,0,,0,,0,,,,,,,,, ,,,,,,,,同送品 有,Ｅ－２０００,3000,,0,,0,,0,,,,,,,無, 
388,作34,1/25/2013,北九州市美容理容学校卒業記念品,SHW-1502,エンジ,50,本,1/30/2013,商品、印面50名分は本社手配中,,0,,0000-00-00,　　　,,0,,0000-00-00,,,0,,0000-00-00,,,0,,0000-00-00,, ,0,,0000-00-00,無 ,0000-00-00,,無,,,,,,,,,,,,,,,,, ,,,,,, ,第3G,綾部,1013,㈱ヒライ,,下田,1/25/2013,2/18/2013,2/19/2013,株式会社　ヒライ,804-0011,北九州市戸畑区中原西2丁目,8番8号,,093-881-2567,,有,,E-1704,50,,0,,0,明朝体,黒,,明朝体,黒,,,, ,384aaa2423-12-15柳西のし印字校正.jpg,卒業記念品,,,北九州市教育委員会,,,有,F-1801,50,丸ラベルｼｰﾙ,50,BﾈｰﾑEXｹｰｽ,50,,0, ,有,,有,有,外のし,無,天井の真中に印影を貼ってください。 
389,Ｄ82,1/25/2013,フォントワークス,SXN15007,黒,190,P,1/25/2013,SXN15007 ,赤,190,P,1/25/2013,,,0,,0000-00-00,,,0,,0000-00-00,,,0,,0000-00-00,, ,0,,0000-00-00, ,0000-00-00,,,,,,,,,,,,,,,,,,字　LETS,前回（24年9月13日　D857）通りお願いします。 ,最終画像,6221D82.JPG,最終画像2,6222D82 2.JPG,, ,１G,古賀,134,ミナミ商事,,,1/25/2012,2/6/2012,2/7/2012,ミナミ商事,,,,,,得直先直送,,,,0,,0,,0,,,,,,,,, ,,,,,,,,有,PP袋,380,,0,,0,有,1, ,,,,,,有, 
390,Ｄ87,1/25/2013,放送大学,SE2-253DP,白,1500,Ｐ,1/25/2013,,,0,,0000-00-00,,,0,,0000-00-00,,,0,,0000-00-00,,,0,,0000-00-00,, ,0,,0000-00-00, ,9/30/2011,D929,２面,横, データ,シルク,,指定書体,指定有,黒,,,黒,,,,,,,1行目　マーク　放送大学2行目　鹿児島学習センター099－239－3811＊本体手配済み（1/28福岡着） ,最終画像,6231D87.JPG,,,, ,第5グループ,池田,2480,（有）ただ商,,,1/25/2013,2/7/2013,2/8/2013,（有）ただ商,,鹿児島市下伊敷3丁目74－16,,,099－228－2202,,無,有,,0,,0,,0,,,,指定,黒,,,, ,,,,,,,,有,OPP袋,1500,,0,,0,有,1, ,無,,,,,, 
391,Ｌ40,1/25/2013,ピュアモルトレーザー彫刻ＣＰ,Ｍ５－１０２５．７０,ﾅﾁｭﾗﾙ,1,Ｐ,1/25/2013,Ｍ５－１０２５．４（持ち込み）,ｵﾚﾝｼﾞ,1,Ｐ,0000-00-00,※ｵﾚﾝｼﾞのみ持ち込みです,,0,,0000-00-00,,,0,,0000-00-00,,,0,,0000-00-00,, ,0,,0000-00-00, ,0000-00-00,,１面,横,不　　要,レーザー,,明　朝,一　任,,,,,,,,,,　　　　　　　　　　　　　　　　　Ｍｏｅ,Ｍ５－１０２５ﾅﾁｭﾗﾙ：ＭｏｅＭ５－１０２５ｵﾚﾝｼﾞ：Ａｙａｔｏ※どちらも明朝体で御願いします。 ,,,,,, ,エリア第２Ｇ,別府,1404,㈱石丸文行堂本店,2/6セールス持参します,石本　様,1/25/2013,2/4/2013,2/5/2013,,,,,,,営業所入り,無,,,0,,0,,0,,,,,,,,, ,,,,,,,,同送品 有,Ｂ－３２,2,,0,,0,,0, ,,,,,,無, 
392,作35,1/25/2013,清水小学校卒業記念品,M5-450　1p,青,99,p,1/25/2013,PUS-102T　３C,,99,個,1/25/2013,,,0,,0000-00-00,,,0,,0000-00-00,,,0,,0000-00-00,, ,0,,0000-00-00,無 ,0000-00-00,,無,,,,,,,黒,,,,,,,,,,　　　　　　　 ,,,,,, ,第3G,綾部承光,4045,友沢商事,,田中様,1/25/2013,1/31/2013,2/1/2013,友沢商事,,,,,,,有,有,E-1704,100,,0,,0,ゴシック体,黒,北九州市の文字は小さくしてください。段落でお願いします。,ゴシック体,黒,,,, ,384aaa2423-12-15柳西のし印字校正.jpg,祝卒業,,,　北九州市立,清水小学校,父母教師会,無,F-1801,100,B-39,100,,0,,0, ,,,,,,無,得意先にて作業します。のし印刷、B-39、包装紙同送してください。 
393,作36,1/25/2013,護国神社箱詰め作業,MSXE3-1005-07,,198,P,0000-00-00,,,0,,0000-00-00,本体は大分より送ります。,,0,,0000-00-00,,,0,,0000-00-00,,,0,,0000-00-00,, ,0,,0000-00-00, ,0000-00-00,201,,,,,,,,,,,,,,,,,, ,,,,,, ,第３Ｇ,姫野,1809,岩尾㈱,,能見,1/25/2013,2/7/2013,2/8/2013,岩尾㈱,,,,,,,無,,Ｗ．ＰＭ２,198,,0,,0,,黒,,指定,黒,,,, ,,記念,,,大分縣護国神社,,,有,Ｗ．ＰＭ２,198,Ｗ．Ｂ１２Ｄ,198,,0,,1, ,有,,,,,無, 
394,ＦＫ6,1/25/2013,株式会社　ニック,TS-0608-044　インデックス付箋,ナチュラルホワイト,1000,個,0000-00-00,,,0,,0000-00-00,　　　　　　入荷済み,,0,,0000-00-00,,,0,,0000-00-00,,,0,,0000-00-00,, ,0,,0000-00-00,無 ,0000-00-00,,１面,,,インクジェット,,,,フルカラー,,,,,,,,,,＊印刷データはメディアにてフクイン社の福原社長へ手渡し済み。＊商品は、三喜に手配、入荷済み。 ,最終画像,6271FK6 .JPG,,,, ,開発グループ,小川,393,株式会社　ニック,,原野 様,1/25/2013,2/13/2013,2/13/2013,,,,,,(092)504-2489,営業所入り,有,無,,0,,0,,0,,,,,,,,, ,,,,,,,,有,,0,,0,,0,有,1, ,無,,無,無,,無,＊OPP袋入りで入荷しておりますが、天のりは貼っていない状態なので袋から出して印刷した後に再度袋入れして天のりを貼り付けてください。 
395,Ｌ41,1/28/2013,ピュアモルト名入れ　H.Ohgi,MSXE3-1005-07,M21,1,P,1/28/2013,,,0,,0000-00-00,,,0,,0000-00-00,,,0,,0000-00-00,,,0,,0000-00-00,, ,0,,0000-00-00,無 ,0000-00-00,,１面,,,レーザー,,筆記体,一　任,,,,,,,,,,H.Ohgi,※グリップ部分へ名入れ。 ,,,,,, ,第１Ｇ,佐藤,342,かすが文具館,,青き,1/25/2013,2/5/2013,2/6/2013,かすが文具館,,,,,,,,,,0,,0,,0,,,,,,,,, ,,,,,,,,無,,0,,0,,0,,0, ,,,,,,無, 
396,Ｄ89,1/28/2013,霧丘小学校卒業記念品,M5-450　1p,緑,105,p,1/28/2013,,,0,,0000-00-00,,,0,,0000-00-00,,,0,,0000-00-00,,,0,,0000-00-00,, ,0,,0000-00-00,無 ,0000-00-00,,１面,横,本体校正,パッド,パック外し,角ゴシック,一　任,白,,,,,,,,,祝卒業　霧丘小学校PTA,　　　　　　　 ,最終画像,6291D89 .JPG,,,, ,第3G,綾　部,4045,友沢商事,,田中様,1/25/2013,2/16/2013,2/18/2013,友沢商事,,,,,,,有,有,PUS-T3,105,,0,,0,ゴシック体,黒,,ゴシック体,黒,,,, ,395aaa3424-2-7作51　霧丘小学校PTA　pust-3[1].pdf,御祝品,,,霧丘小学校PTA,,,有,,0,,0,,0,,0, ,有,,,,,無, 
397,ド12,1/28/2013,ドット　ＲＢＴ・ＨＩＲＯＫＩ．Ｔ　ほか,ＳＥ－８００,銀,37,P,1/28/2013,,,0,,0000-00-00,,,0,,0000-00-00,,,0,,0000-00-00,,,0,,0000-00-00,, ,0,,0000-00-00,無 ,0000-00-00,,１面,横,不　　要,ドット,シール剥し,角ゴシック,一　任,,,,,,,,,,　　　　　　　　　　　　　　　　ＲＢＴ・ＨＩＲＯＫＩ．Ｔ,※別紙リスト参照下さい（３７名分） ,,,,,, ,エリア第２Ｇ,別府,1452,㈱ひろたか（ギフト部）,,山口　様,1/25/2013,2/7/2013,2/8/2013,㈱ひろたか（ギフト部・山口様）,,,,,,得直先直送,無,,,0,,0,,0,,,,,,,,, ,,,,,,,,同送品 有,Ｂ－３０,45,Ｗ．Ｐ９　包装紙,45,,0,,0, ,,,,,,無, 
398,Ｌ52,2/4/2013,レーザー名入れ,ＳＳ－１０1５．２２,ダーク,1,本,2/4/2013,,,0,,0000-00-00,,,0,,0000-00-00,,,0,,0000-00-00,,,0,,0000-00-00,, ,0,,0000-00-00,無 ,0000-00-00,,１面,横,不　　要,レーザー,,筆記体,一　任,,,,,,,,,,　　　　　　　　　　　Ｊinn and Kumi,　　　　Jinn and Kumi ,,,,,, ,第１Ｇ,平嶋祐一,1744,ジムランド下南部店,,恒松,1/27/2013,2/7/2013,2/8/2013,ジムランド下南部店,861-8019,熊本県熊本市東区下南部2丁目1－55,,,,得直先直送,,,,0,,0,,0,,,,,,,,, ,,,,,,,,無,B－32,1,,0,,0,,0, ,,,,,,無, 
399,Ｄ88,1/28/2013,九州学院中学校,ＭＳＸＥ5-1000-07．65,ボルドー,111,本,1/28/2013,ＭＳＸＥ5-1000-07．８,ライトブルー,4,本,1/28/2013,,,0,,0000-00-00,　　　726より,,0,,0000-00-00,,,0,,0000-00-00,, ,0,,0000-00-00,無 ,0000-00-00,,１面,横, データ,シルク,,明　朝,一　任,金,,,,,,,,, Kyushu Gakuin 2013 Graduation　　　　　　　　　　　　　,　　　　　　　Kyushu Gakuin 2013 Graduation　　 2行で作成してください。　　　　　 ,,6321D88 .JPG,,,, ,第１Ｇ,平嶋祐一,1753,㈱エスエス齋藤,,赤星様,1/27/2013,2/15/2013,2/14/2013,㈱エスエス齋藤,862-0959,熊本市中央区白山1－9－13,,,096－372－5225,得直先直送,無,無,,0,,0,,0,,,,,,,,, ,,,,,,,,有,Ｂ-36,115,,0,,0,無,0, ,有,B-36,,,,無, 
400,＃7,1/28/2013,祝終了　佐世保工業高等専門学校専攻科,M5-617GG　１P　　１,ホワイト,29,本,1/28/2013,,,0,,0000-00-00,,,0,,0000-00-00,,,0,,0000-00-00,,,0,,0000-00-00,, ,0,,0000-00-00,有 ,1/27/2012,＃017,１面,縦,不　　要,シルク,,,,黒,,,,,,,,,祝終了　佐世保工業高等専門学校専攻科,縦書き　黒文字（昨年と同じ） ,,,,,, ,第２G,内田,1522,古賀商店,,松瀬様,1/28/2013,2/7/2013,2/8/2013,（１５１７）　古賀商店,857-0042,長崎県　佐世保市,高砂町４－４,,0956-22-6439,得直先直送,無,無,,0,,0,,0,,,,,,,,, ,,,,,,,,有,B-30,29,,0,,0,,0, ,有,,,,,,包装紙Ｐ－９　　３０枚同送 
401,Ｄ90,1/28/2013,ロゴ　全建総連　大分建労,ＳＥ２－２５４Ｔ,１３,100,Ｐ,1/25/2013,ＳＥ２－２５４Ｔ,３３,200,Ｐ,1/25/2013,ＳＥ２－２５４ＣＮＭ,１,200,Ｐ,1/25/2013,,,0,,0000-00-00,,,0,,0000-00-00,, ,0,,0000-00-00,無 ,0000-00-00,,１面,横,本体校正,シルク,,角ゴシック,,,,,,,,,,,,ロゴ　全建総連　大分建労 ,最終画像,6341D90 .JPG,,,, ,第３Ｇ,姫野,1809,岩尾㈱,,能見,1/28/2013,2/12/2013,2/13/2013,岩尾㈱,,,,,,,無,,,0,,0,,0,,,,,,,,, ,,,,,,,,有,Ｂ－９,500,,0,,0,,0, ,有,,,,,無,ロゴは別途メールいたします。 
402,Ｌ42,1/28/2013,　個人レーザー名入れ,SS-1025,70,32,P,1/28/2013,,,0,,0000-00-00,,,0,,0000-00-00,,,0,,0000-00-00,,,0,,0000-00-00,, ,0,,0000-00-00, ,0000-00-00,,１面,横,不　　要,レーザー,,,,,,,,,,,,,Kubota K．,筆記体　名入れ別紙にて32本。 ,,,,,, ,1G,古賀,43,とうじ福ビル店,,,1/28/2012,2/6/2012,2/7/2012,とうじ福ビル店,,,,,,得直先直送,無,無,,0,,0,,0,,,,,,,,, ,,,,,,,,同送品 有,B32,35,,0,,0,,0, ,,,,,,無, 
403,＃6,1/28/2013,福岡雙葉学園中・高かるた会,ユニ,Ｂ,9,Ｄ,1/29/2013,,,0,,0000-00-00,,,0,,0000-00-00,,,0,,0000-00-00,,,0,,0000-00-00,, ,0,,0000-00-00,有 ,1/10/2012,#05,１面,縦,不　　要,シルク,,,一　任,金色,,,,,,,,,,福岡雙葉学園中・高かるた会 ,,,,,, ,第１グループ,中牟田,380,吉村文具店　様,,,1/28/2013,2/6/2013,2/7/2013,吉村文具店　様,,早良区西新,４－９－２３,,０９２－８２１－５６６４,得直先直送,無,無,,0,,0,,0,,,,,,,,, ,,,,,,,,規格戻し 有,Ｅ－２０００,110,,0,,0,,0, ,,,,,,無, 
404,作37,1/28/2013,のし箱印刷,M5-118,黒,150,本,1/29/2013,,,0,,0000-00-00,,,0,,0000-00-00,,,0,,0000-00-00,,,0,,0000-00-00,, ,0,,0000-00-00,無 ,0000-00-00,,無,,,,,,,,,,,,,,,,, ,,,,,, ,エリア第2グループ,山下,1495,㈱事務機のミカドヤ,,松尾様,1/28/2013,2/7/2013,2/8/2013,㈱事務機のミカドヤ,850-0937,長崎市小曾根町2-15,,,095-823-4644,得直先直送,有,無,B-6,150,,0,,0,ゴシック体,黒,,ゴシック体,黒,,,, ,,記念品,,,長崎県,,,有,B-6,150,,0,,0,,0, ,有,1本詰め,,,,無, 
405,D95,1/29/2013,八枝小学校卒業記念品,M5-450　１P,ブルー,26,P,1/30/2013,M5-450　１P,ピンク,27,P,1/30/2013,M5-450　１P,ｸﾞﾘｰﾝ,27,P,1/30/2013,M5-450　１P,ｵﾚﾝｼﾞ,27,P,1/30/2013,M5-450　１P,ﾌﾞﾗｯｸ,27,P,1/30/2013,M5-450　１P,ｼﾙﾊﾞｰ ,27,P,1/30/2013,無 ,0000-00-00,,１面,横,本体校正,パッド,パック外し,一　任,一　任,白,,,黒,,,,,,卒業記念　八枝小学校父母教師会,名入　卒業記念　八枝小学校父母教師会　シルバーのｲﾝｸ色は黒でお願いします。合計161本 ,最終画像,6431D95 .JPG,,,, ,第3G,綾部,1030,(有)サイトー,,佐野様,1/28/2013,2/9/2013,2/15/2013,(有)サイトー,806-0022,北九州市八幡西区藤田,4/3/2010,,093-641-4396,,無,,,0,,0,,0,,,,,,,,, ,,,,,,,,同送品 有,B-39,161,F-1801,161,U05-203HBﾌﾞﾗｯｸ,160,,0, ,無,,無,無,,無,※箱台紙包装紙は同送してください。※商品U05-203HBも同送お願いします。バラ出荷で結構です。 
406,L43,1/29/2013,ピュアモルト名入れ　Kouichiro Matsueda,MSXE5-2005-07,24,1,P,1/30/2013,,,0,,0000-00-00,,,0,,0000-00-00,,,0,,0000-00-00,,,0,,0000-00-00,, ,0,,0000-00-00,無 ,0000-00-00,,１面,横,,レーザー,,筆記体,一　任,,,,,,,,,,Kouichiro Matsueda,※グリップ部分に名入れ ,,,,,, ,第１Ｇ,佐藤,64,㈱オフィスステーションカジワラ,,,1/29/2013,2/7/2013,2/8/2013,㈱オフィスステーションカジワラ,,,,,,,,,,0,,0,,0,,,,,,,,, ,,,,,,,,無,,0,,0,,0,,0, ,,,,,,無, 
407,D94,1/29/2013,製菓・医療 九州ビジネス専門学校,SHW-1502J,紺,41,本,1/30/2013,SHI-701U（ハガキのみ）,,41,枚,1/30/2013,,,0,,0000-00-00,,,0,,0000-00-00,,,0,,0000-00-00,, ,0,,0000-00-00,無 ,0000-00-00,,１面,横, データ,パッド,,角ゴシック,,金,,,,,,,,,製菓・医療 九州ビジネス専門学校,＊ダック工房に校正依頼済み。 ,最終画像,6451D94 .JPG,最終画像2,6452D94 2.JPG,, ,開発グループ,小川,630,株式会社　匠,,西 様,1/29/2013,2/8/2013,2/7/2013,株式会社　匠,812-0013,福岡市博多区博多駅東,3-5-8　6F,,(092)435-3420,得直先直送,無,,,0,,0,,0,,,,,,,,, ,,,,,,,,有,Bネーム・プラケース,41,,0,,0,無,0, ,有,Bネームプラケース1本詰め,無,無,,無,＊名入れした後に、Bネーム・プラケースに軸とハガキをセットしてください。 
408,印3,1/29/2013,筑後市防災協会（のし袋印刷）,E-2003,,499,P,1/30/2013,,,0,,0000-00-00,,,0,,0000-00-00,,,0,,0000-00-00,,,0,,0000-00-00,, ,0,,0000-00-00,無 ,0000-00-00,,無,,不　　要,,,,,,,,,,,,,,, ,,,,,, ,第１Ｇ,久保田,789,（株）かがし屋　久留米支店,,野屋敷様,1/29/2013,2/5/2013,2/6/2013,（株）かがし屋　久留米支店　　野屋敷,,久留米市荒木町白口,1804-3,,0942-51-3766,得直先直送,有,有,E-2003,499,,0,,0,,,,一任,黒,,,, ,,,,,筑後市防災協会,,,無,,0,,0,,0,無,0, ,無,,無,無,,無, 
409,Ｄ91,1/29/2013,精華女子短期大学,Ｍ５－１１８,各２００,1000,本,1/30/2013,Ｗ１３／Ｗ４／Ｗ５／Ｗ８／Ｗ３３,,0,,0000-00-00,ＰＵＳ１０２Ｔ,各２００,1000,本,1/30/2013,１３／４／２／６／４８,,0,,0000-00-00,,,0,,0000-00-00,, ,0,,0000-00-00,有 ,5/8/2012,Ｄ４８３,１面,横,本体校正,シルク,,,,黒,,,,,,,,,精華女子短期大学,精華女子短期大学 ,最終画像,6471D91 .JPG,,,, ,第１グループ,中牟田,1260,㈱永池福岡支社　様,,松尾様,1/29/2013,2/8/2013,2/9/2013,営業所入り（セールス配達）,,,,,,営業所入り,無,無,,0,,0,,0,,,,,,,,, ,,,,,,,,無,Ｓ－２５シース,1000,,0,,0,,0, ,,,,,,無, 
410,Ｄ92,1/29/2013,第１０回西日本中学駅伝競走大会,ＳＮー１１８,Ｗ４,500,Ｐ,1/29/2013,,Ｗ５,500,Ｐ,1/29/2013,,Ｗ８,500,Ｐ,1/29/2013,,Ｗ１３,500,Ｐ,1/29/2013,,,0,,0000-00-00,, ,0,,0000-00-00,無 ,0000-00-00,,１面,,不　　要,シルク,,一　任,一　任,黒,,,,,,,,,,　第１０回西日本中学駅伝競走大会 ,最終画像,6481D92.JPG,,,, ,第１Ｇ,平島,733,松原三章堂,,落合　様,1/29/2013,2/1/2013,2/2/2013,松原三章堂,,大牟田市大正町５丁目,４－２,,0944-52-4390,得直先直送,無,無,,0,,0,,0,,,,,,,,, ,,,,,,,,無,Ｂ-6,2000,,0,,0,,0, ,,,,,,無,　上記アイテムの同送をお願いします。 
411,Ｄ93,1/29/2013,西部音楽幼稚園後援会,Ｋ５５７２,２Ｂ,25,Ｄ,1/30/2013,Ｋ５５７０,２Ｂ,25,Ｄ,1/30/2013,,,0,,0000-00-00,,,0,,0000-00-00,,,0,,0000-00-00,, ,0,,0000-00-00,有 ,1/26/2012,Ｄ81,１面,縦,不　　要,シルク,,一　任,一　任,前回通り,,,,,,,,,,西部音楽幼稚園後援会 ,最終画像,6491D93 .JPG,,,, ,第１Ｇ,平島,1600,三協商事,,後藤　様,1/29/2013,2/8/2013,2/9/2013,㈱三協商事,,熊本市東区戸島３丁目,13-103,,096-284-1614,得直先直送,無,無,,0,,0,,0,,,,,,,,, ,,,,,,,,規格戻し 有,,0,,0,,0,,0, ,,,,,,無, 
412,Ｄ96,1/30/2013,タクミ住建　　,SN-118-07,黒,180,P,1/30/2013,SN-118-07,黄緑,10,P,1/30/2013,SN-118-07,水色,20,P,1/30/2013,SN-118-07,ピンク,20,P,1/30/2013,SN-118-07,ｵﾚﾝｼﾞ,20,P,1/30/2013,SN-118-07,赤 ,50,P,1/30/2013, ,0000-00-00,,１面,横,不　　要,パッド,,角ゴシック,一　任,黒,,,白,,,,,,タクミ住建　☎（093）601-2431,　タクミ住建　☎（093）601-2431 ,最終画像,6501D96 .JPG,,,, ,第3G,綾　部,1195,㈱辰巳屋,,牧寺様,1/29/2013,2/1/2013,2/4/2013,株式会社　辰巳屋　　,,北九州市八幡西区八枝,3丁目9番1号,,093-695-0618,,無,無,,0,,0,,0,,,,,,,,, ,,,,,,,,同送品 有,B-9,300,,0,,0,無,0, ,無,,,,,無,※規格戻し、B-9　300本同送してください 
413,Ｌ46,1/30/2013,個人名入れ,SS-1025 ナチュラル,７０,1,,1/30/2013,,,0,,0000-00-00,,,0,,0000-00-00,,,0,,0000-00-00,,,0,,0000-00-00,, ,0,,0000-00-00,無 ,0000-00-00,,,,,レーザー,,筆記体,一　任,,,,,,,,,,Tomoyo, ,,,,,, ,第5グループ,岩元,2509,新九州クラウン（旭屋書店）,,,1/29/2013,2/8/2013,2/9/2013,旭屋書店イオンモール鹿児島店,891-0115,鹿児島市東開町,７,イオン鹿児島ショッピングセンター２階,０９９－２６３－１６４５,帳合店直送,無,無,,0,,0,,0,,,,,,,,, ,,,,,,,,無,,0,,0,,0,,0, ,,,,,,無,B-32同送お願いします。 
414,作40,1/30/2013,包装・のし作業,182-07E 温室度掛け時計,,1,Ｐ,1/30/2013,,,0,,0000-00-00,,,0,,0000-00-00,,,0,,0000-00-00,,,0,,0000-00-00,, ,0,,0000-00-00,無 ,0000-00-00,,,,,,,,,,,,,,,,,,, ,,,,,, ,第５グループ,岩元,2238,鹿児島測機㈱国分営業所,,山下様,1/29/2013,2/6/2013,2/7/2013,鹿児島測機㈱国分営業所,,鹿児島県霧島市国分下井,３２９８－２,,0995-46-7611,,有,無,,0,,0,,0,,,,,,,,, ,,退職記念,,,田方　由美子,,,有,GIFT,0,,0,,0,無,0, ,無,,有,有,外のし,無,商品に合うのし紙に印刷して、包装外のし掛けをお願い致します。 
415,Ｌ44,1/30/2013,レーザー個人銘入,ＳＳ－２００５,,3,Ｐ,1/30/2013,,,0,,0000-00-00,,,0,,0000-00-00,,,0,,0000-00-00,,,0,,0000-00-00,, ,0,,0000-00-00,有 ,0000-00-00,Ｌ482,１面,横,不　　要,レーザー,,,,,,,,,,,,,,○ ○ 　○○○大文字 小文字前回通り ,,,,,, ,第１Ｇ,平島,896,大同生命㈱,税理士共済営業部,田中　様,1/29/2013,2/5/2013,2/6/2013,大同生命保険㈱税理士共済営業部　　田中,,熊本県熊本市中央区中央街,３－８,,096-354-4584,得直先直送,無,無,,0,,0,,0,,,,,,,,, ,,,,,,,,有,Ｆ－３００５,3,Ｗ．ＰＭＨ１,3,,0,無,0, ,有,Ｆ－３００５,有,有,外のし,無,リストは別紙にてのし紙は持ち込みます。 
416,作39,1/30/2013,花房小学校卒業記念品,MSXE5-1000-07,ネイビー,18,P,1/30/2013,MSXE5-1000-07,ボルドー,14,P,1/30/2013,PUS-102T５CS,,32,P,1/30/2013,,,0,,0000-00-00,,,0,,0000-00-00,, ,0,,0000-00-00,無 ,0000-00-00,,無,,,,,,,,,,,,,,,,,　　　　　　　 ,,,,,, ,第3G,綾　部,4045,友沢商事,,友沢社長様,1/29/2013,2/8/2013,2/9/2013,友沢商事,,,,,,,有,有,UM-8,32,,0,,0,楷書体,黒,,楷書体,黒,,,, ,,祝卒業,,,花房小学校,　　父母教師会,,有,,0,,0,,0,無,0, ,有,JSと蛍光ペン2個詰め,無,無,,無,※MSXE5-1000とPUS-102T５Cの詰め合わせMSXEは台紙付けてくださいネイビー　18セットボルドー　14セット色表示してください。 
